dataset,model,method,method_label,seed,L,T,site,sigma,sigma_scale,scale_reference,actual_sigma,noise_repeat,noise_seed,accuracy,checkpoint
fashion_mnist,cnn6_vgg,manual_l2_all,Manual L2 (all params),40,16,16,post_input_if,0.25,absolute,1,0.25,1,20300902,83.460000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_vgg_L[16]_fashion_spectral_mne_cnn6_vgg_manual_l2_all_rc0p00025_seed40_ep30_L16_trainT0.pth
fashion_mnist,cnn6_vgg,manual_l2_all,Manual L2 (all params),40,16,16,post_input_if,0.25,absolute,1,0.25,2,20300903,83.000000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_vgg_L[16]_fashion_spectral_mne_cnn6_vgg_manual_l2_all_rc0p00025_seed40_ep30_L16_trainT0.pth
fashion_mnist,cnn6_vgg,manual_l2_all,Manual L2 (all params),40,16,16,post_input_if,0.5,absolute,1,0.5,0,20301001,62.900000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_vgg_L[16]_fashion_spectral_mne_cnn6_vgg_manual_l2_all_rc0p00025_seed40_ep30_L16_trainT0.pth
fashion_mnist,cnn6_vgg,manual_l2_all,Manual L2 (all params),40,16,16,post_input_if,0.5,absolute,1,0.5,1,20301002,63.730000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_vgg_L[16]_fashion_spectral_mne_cnn6_vgg_manual_l2_all_rc0p00025_seed40_ep30_L16_trainT0.pth
fashion_mnist,cnn6_vgg,manual_l2_all,Manual L2 (all params),40,16,16,post_input_if,0.5,absolute,1,0.5,2,20301003,63.290000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_vgg_L[16]_fashion_spectral_mne_cnn6_vgg_manual_l2_all_rc0p00025_seed40_ep30_L16_trainT0.pth
fashion_mnist,cnn6_vgg,manual_l2_all,Manual L2 (all params),40,16,16,post_input_if,0.75,absolute,1,0.75,0,20301101,44.930000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_vgg_L[16]_fashion_spectral_mne_cnn6_vgg_manual_l2_all_rc0p00025_seed40_ep30_L16_trainT0.pth
fashion_mnist,cnn6_vgg,manual_l2_all,Manual L2 (all params),40,16,16,post_input_if,0.75,absolute,1,0.75,1,20301102,45.240000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_vgg_L[16]_fashion_spectral_mne_cnn6_vgg_manual_l2_all_rc0p00025_seed40_ep30_L16_trainT0.pth
fashion_mnist,cnn6_vgg,manual_l2_all,Manual L2 (all params),40,16,16,post_input_if,0.75,absolute,1,0.75,2,20301103,45.550000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_vgg_L[16]_fashion_spectral_mne_cnn6_vgg_manual_l2_all_rc0p00025_seed40_ep30_L16_trainT0.pth
fashion_mnist,cnn6_vgg,manual_l2_all,Manual L2 (all params),40,16,16,post_input_if,1,absolute,1,1,0,20301201,33.610000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_vgg_L[16]_fashion_spectral_mne_cnn6_vgg_manual_l2_all_rc0p00025_seed40_ep30_L16_trainT0.pth
fashion_mnist,cnn6_vgg,manual_l2_all,Manual L2 (all params),40,16,16,post_input_if,1,absolute,1,1,1,20301202,33.550000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_vgg_L[16]_fashion_spectral_mne_cnn6_vgg_manual_l2_all_rc0p00025_seed40_ep30_L16_trainT0.pth
fashion_mnist,cnn6_vgg,manual_l2_all,Manual L2 (all params),40,16,16,post_input_if,1,absolute,1,1,2,20301203,33.250000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_vgg_L[16]_fashion_spectral_mne_cnn6_vgg_manual_l2_all_rc0p00025_seed40_ep30_L16_trainT0.pth
fashion_mnist,cnn6_vgg,wd_weight_only,WD (weights only),41,16,16,post_input_if,0,absolute,1,0,0,20301801,87.170000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_vgg_L[16]_fashion_spectral_mne_cnn6_vgg_wd_weight_only_rcnone_seed41_ep30_L16_trainT0.pth
fashion_mnist,cnn6_vgg,wd_weight_only,WD (weights only),41,16,16,post_input_if,0.25,absolute,1,0.25,0,20301901,84.870000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_vgg_L[16]_fashion_spectral_mne_cnn6_vgg_wd_weight_only_rcnone_seed41_ep30_L16_trainT0.pth
fashion_mnist,cnn6_vgg,wd_weight_only,WD (weights only),41,16,16,post_input_if,0.25,absolute,1,0.25,1,20301902,84.430000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_vgg_L[16]_fashion_spectral_mne_cnn6_vgg_wd_weight_only_rcnone_seed41_ep30_L16_trainT0.pth
fashion_mnist,cnn6_vgg,wd_weight_only,WD (weights only),41,16,16,post_input_if,0.25,absolute,1,0.25,2,20301903,84.360000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_vgg_L[16]_fashion_spectral_mne_cnn6_vgg_wd_weight_only_rcnone_seed41_ep30_L16_trainT0.pth
fashion_mnist,cnn6_vgg,wd_weight_only,WD (weights only),41,16,16,post_input_if,0.5,absolute,1,0.5,0,20302001,74.490000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_vgg_L[16]_fashion_spectral_mne_cnn6_vgg_wd_weight_only_rcnone_seed41_ep30_L16_trainT0.pth
fashion_mnist,cnn6_vgg,wd_weight_only,WD (weights only),41,16,16,post_input_if,0.5,absolute,1,0.5,1,20302002,75.100000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_vgg_L[16]_fashion_spectral_mne_cnn6_vgg_wd_weight_only_rcnone_seed41_ep30_L16_trainT0.pth
fashion_mnist,cnn6_vgg,wd_weight_only,WD (weights only),41,16,16,post_input_if,0.5,absolute,1,0.5,2,20302003,74.960000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_vgg_L[16]_fashion_spectral_mne_cnn6_vgg_wd_weight_only_rcnone_seed41_ep30_L16_trainT0.pth
fashion_mnist,cnn6_vgg,wd_weight_only,WD (weights only),41,16,16,post_input_if,0.75,absolute,1,0.75,0,20302101,56.870000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_vgg_L[16]_fashion_spectral_mne_cnn6_vgg_wd_weight_only_rcnone_seed41_ep30_L16_trainT0.pth
fashion_mnist,cnn6_vgg,wd_weight_only,WD (weights only),41,16,16,post_input_if,0.75,absolute,1,0.75,1,20302102,56.430000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_vgg_L[16]_fashion_spectral_mne_cnn6_vgg_wd_weight_only_rcnone_seed41_ep30_L16_trainT0.pth
fashion_mnist,cnn6_vgg,wd_weight_only,WD (weights only),41,16,16,post_input_if,0.75,absolute,1,0.75,2,20302103,56.320000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_vgg_L[16]_fashion_spectral_mne_cnn6_vgg_wd_weight_only_rcnone_seed41_ep30_L16_trainT0.pth
fashion_mnist,cnn6_vgg,wd_weight_only,WD (weights only),41,16,16,post_input_if,1,absolute,1,1,0,20302201,39.880000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_vgg_L[16]_fashion_spectral_mne_cnn6_vgg_wd_weight_only_rcnone_seed41_ep30_L16_trainT0.pth
fashion_mnist,cnn6_vgg,wd_weight_only,WD (weights only),41,16,16,post_input_if,1,absolute,1,1,1,20302202,39.530000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_vgg_L[16]_fashion_spectral_mne_cnn6_vgg_wd_weight_only_rcnone_seed41_ep30_L16_trainT0.pth
fashion_mnist,cnn6_vgg,wd_weight_only,WD (weights only),41,16,16,post_input_if,1,absolute,1,1,2,20302203,39.200000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_vgg_L[16]_fashion_spectral_mne_cnn6_vgg_wd_weight_only_rcnone_seed41_ep30_L16_trainT0.pth
fashion_mnist,cnn6_vgg,manual_l2_all,Manual L2 (all params),41,16,16,post_input_if,0,absolute,1,0,0,20301801,87.930000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_vgg_L[16]_fashion_spectral_mne_cnn6_vgg_manual_l2_all_rc0p00025_seed41_ep30_L16_trainT0.pth
fashion_mnist,cnn6_vgg,manual_l2_all,Manual L2 (all params),41,16,16,post_input_if,0.25,absolute,1,0.25,0,20301901,83.610000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_vgg_L[16]_fashion_spectral_mne_cnn6_vgg_manual_l2_all_rc0p00025_seed41_ep30_L16_trainT0.pth
fashion_mnist,cnn6_vgg,manual_l2_all,Manual L2 (all params),41,16,16,post_input_if,0.25,absolute,1,0.25,1,20301902,83.350000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_vgg_L[16]_fashion_spectral_mne_cnn6_vgg_manual_l2_all_rc0p00025_seed41_ep30_L16_trainT0.pth
fashion_mnist,cnn6_vgg,manual_l2_all,Manual L2 (all params),41,16,16,post_input_if,0.25,absolute,1,0.25,2,20301903,82.800000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_vgg_L[16]_fashion_spectral_mne_cnn6_vgg_manual_l2_all_rc0p00025_seed41_ep30_L16_trainT0.pth
fashion_mnist,cnn6_vgg,manual_l2_all,Manual L2 (all params),41,16,16,post_input_if,0.5,absolute,1,0.5,0,20302001,71.240000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_vgg_L[16]_fashion_spectral_mne_cnn6_vgg_manual_l2_all_rc0p00025_seed41_ep30_L16_trainT0.pth
fashion_mnist,cnn6_vgg,manual_l2_all,Manual L2 (all params),41,16,16,post_input_if,0.5,absolute,1,0.5,1,20302002,71.550000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_vgg_L[16]_fashion_spectral_mne_cnn6_vgg_manual_l2_all_rc0p00025_seed41_ep30_L16_trainT0.pth
fashion_mnist,cnn6_vgg,manual_l2_all,Manual L2 (all params),41,16,16,post_input_if,0.5,absolute,1,0.5,2,20302003,71.110000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_vgg_L[16]_fashion_spectral_mne_cnn6_vgg_manual_l2_all_rc0p00025_seed41_ep30_L16_trainT0.pth
fashion_mnist,cnn6_vgg,manual_l2_all,Manual L2 (all params),41,16,16,post_input_if,0.75,absolute,1,0.75,0,20302101,54.280000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_vgg_L[16]_fashion_spectral_mne_cnn6_vgg_manual_l2_all_rc0p00025_seed41_ep30_L16_trainT0.pth
fashion_mnist,cnn6_vgg,manual_l2_all,Manual L2 (all params),41,16,16,post_input_if,0.75,absolute,1,0.75,1,20302102,54.870000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_vgg_L[16]_fashion_spectral_mne_cnn6_vgg_manual_l2_all_rc0p00025_seed41_ep30_L16_trainT0.pth
fashion_mnist,cnn6_vgg,manual_l2_all,Manual L2 (all params),41,16,16,post_input_if,0.75,absolute,1,0.75,2,20302103,54.550000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_vgg_L[16]_fashion_spectral_mne_cnn6_vgg_manual_l2_all_rc0p00025_seed41_ep30_L16_trainT0.pth
fashion_mnist,cnn6_vgg,manual_l2_all,Manual L2 (all params),41,16,16,post_input_if,1,absolute,1,1,0,20302201,41.610000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_vgg_L[16]_fashion_spectral_mne_cnn6_vgg_manual_l2_all_rc0p00025_seed41_ep30_L16_trainT0.pth
fashion_mnist,cnn6_vgg,manual_l2_all,Manual L2 (all params),41,16,16,post_input_if,1,absolute,1,1,1,20302202,41.720000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_vgg_L[16]_fashion_spectral_mne_cnn6_vgg_manual_l2_all_rc0p00025_seed41_ep30_L16_trainT0.pth
fashion_mnist,cnn6_vgg,manual_l2_all,Manual L2 (all params),41,16,16,post_input_if,1,absolute,1,1,2,20302203,41.120000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_vgg_L[16]_fashion_spectral_mne_cnn6_vgg_manual_l2_all_rc0p00025_seed41_ep30_L16_trainT0.pth
fashion_mnist,cnn6_vgg,wd_weight_only,WD (weights only),42,16,16,post_input_if,0,absolute,1,0,0,20302801,87.490000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_vgg_L[16]_fashion_spectral_mne_cnn6_vgg_wd_weight_only_rcnone_seed42_ep30_L16_trainT0.pth
fashion_mnist,cnn6_vgg,wd_weight_only,WD (weights only),42,16,16,post_input_if,0.25,absolute,1,0.25,0,20302901,83.070000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_vgg_L[16]_fashion_spectral_mne_cnn6_vgg_wd_weight_only_rcnone_seed42_ep30_L16_trainT0.pth
fashion_mnist,cnn6_vgg,wd_weight_only,WD (weights only),42,16,16,post_input_if,0.25,absolute,1,0.25,1,20302902,82.950000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_vgg_L[16]_fashion_spectral_mne_cnn6_vgg_wd_weight_only_rcnone_seed42_ep30_L16_trainT0.pth
fashion_mnist,cnn6_vgg,wd_weight_only,WD (weights only),42,16,16,post_input_if,0.25,absolute,1,0.25,2,20302903,83.540000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_vgg_L[16]_fashion_spectral_mne_cnn6_vgg_wd_weight_only_rcnone_seed42_ep30_L16_trainT0.pth
fashion_mnist,cnn6_vgg,wd_weight_only,WD (weights only),42,16,16,post_input_if,0.5,absolute,1,0.5,0,20303001,73.940000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_vgg_L[16]_fashion_spectral_mne_cnn6_vgg_wd_weight_only_rcnone_seed42_ep30_L16_trainT0.pth
fashion_mnist,cnn6_vgg,wd_weight_only,WD (weights only),42,16,16,post_input_if,0.5,absolute,1,0.5,1,20303002,74.000000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_vgg_L[16]_fashion_spectral_mne_cnn6_vgg_wd_weight_only_rcnone_seed42_ep30_L16_trainT0.pth
fashion_mnist,cnn6_vgg,wd_weight_only,WD (weights only),42,16,16,post_input_if,0.5,absolute,1,0.5,2,20303003,74.180000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_vgg_L[16]_fashion_spectral_mne_cnn6_vgg_wd_weight_only_rcnone_seed42_ep30_L16_trainT0.pth
fashion_mnist,cnn6_vgg,wd_weight_only,WD (weights only),42,16,16,post_input_if,0.75,absolute,1,0.75,0,20303101,61.070000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_vgg_L[16]_fashion_spectral_mne_cnn6_vgg_wd_weight_only_rcnone_seed42_ep30_L16_trainT0.pth
fashion_mnist,cnn6_vgg,wd_weight_only,WD (weights only),42,16,16,post_input_if,0.75,absolute,1,0.75,1,20303102,61.070000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_vgg_L[16]_fashion_spectral_mne_cnn6_vgg_wd_weight_only_rcnone_seed42_ep30_L16_trainT0.pth
fashion_mnist,cnn6_vgg,wd_weight_only,WD (weights only),42,16,16,post_input_if,0.75,absolute,1,0.75,2,20303103,60.300000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_vgg_L[16]_fashion_spectral_mne_cnn6_vgg_wd_weight_only_rcnone_seed42_ep30_L16_trainT0.pth
fashion_mnist,cnn6_vgg,wd_weight_only,WD (weights only),42,16,16,post_input_if,1,absolute,1,1,0,20303201,48.460000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_vgg_L[16]_fashion_spectral_mne_cnn6_vgg_wd_weight_only_rcnone_seed42_ep30_L16_trainT0.pth
fashion_mnist,cnn6_vgg,wd_weight_only,WD (weights only),42,16,16,post_input_if,1,absolute,1,1,1,20303202,48.550000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_vgg_L[16]_fashion_spectral_mne_cnn6_vgg_wd_weight_only_rcnone_seed42_ep30_L16_trainT0.pth
fashion_mnist,cnn6_vgg,wd_weight_only,WD (weights only),42,16,16,post_input_if,1,absolute,1,1,2,20303203,48.560000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_vgg_L[16]_fashion_spectral_mne_cnn6_vgg_wd_weight_only_rcnone_seed42_ep30_L16_trainT0.pth
fashion_mnist,cnn6_vgg,manual_l2_all,Manual L2 (all params),42,16,16,post_input_if,0,absolute,1,0,0,20302801,88.290000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_vgg_L[16]_fashion_spectral_mne_cnn6_vgg_manual_l2_all_rc0p00025_seed42_ep30_L16_trainT0.pth
fashion_mnist,cnn6_vgg,manual_l2_all,Manual L2 (all params),42,16,16,post_input_if,0.25,absolute,1,0.25,0,20302901,79.110000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_vgg_L[16]_fashion_spectral_mne_cnn6_vgg_manual_l2_all_rc0p00025_seed42_ep30_L16_trainT0.pth
fashion_mnist,cnn6_vgg,manual_l2_all,Manual L2 (all params),42,16,16,post_input_if,0.25,absolute,1,0.25,1,20302902,79.490000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_vgg_L[16]_fashion_spectral_mne_cnn6_vgg_manual_l2_all_rc0p00025_seed42_ep30_L16_trainT0.pth
fashion_mnist,cnn6_vgg,manual_l2_all,Manual L2 (all params),42,16,16,post_input_if,0.25,absolute,1,0.25,2,20302903,79.540000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_vgg_L[16]_fashion_spectral_mne_cnn6_vgg_manual_l2_all_rc0p00025_seed42_ep30_L16_trainT0.pth
fashion_mnist,cnn6_vgg,manual_l2_all,Manual L2 (all params),42,16,16,post_input_if,0.5,absolute,1,0.5,0,20303001,62.820000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_vgg_L[16]_fashion_spectral_mne_cnn6_vgg_manual_l2_all_rc0p00025_seed42_ep30_L16_trainT0.pth
fashion_mnist,cnn6_vgg,manual_l2_all,Manual L2 (all params),42,16,16,post_input_if,0.5,absolute,1,0.5,1,20303002,63.120000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_vgg_L[16]_fashion_spectral_mne_cnn6_vgg_manual_l2_all_rc0p00025_seed42_ep30_L16_trainT0.pth
